state	sex	pop2000	age	pop2008 
Colorado	M	37015	29	39797
Colorado	M	37715	30	37118
Colorado	M	34632	31	36966
Colorado	M	32886	32	36460
Colorado	M	31964	33	37073
Colorado	M	32578	34	35939
Colorado	M	35457	35	35080
Colorado	M	36108	36	37338
Colorado	M	36019	37	38948
Colorado	M	37017	38	40155
Colorado	M	37361	39	36913
Colorado	M	38889	40	34891
Colorado	M	37084	41	33903
Colorado	M	37520	42	34522
Colorado	M	37243	43	37596
Colorado	M	35337	44	37104
Colorado	M	36034	45	37352
Colorado	M	34711	46	37643
Colorado	M	33767	47	38197
Colorado	M	32797	48	39332
Colorado	M	31656	49	37241
Colorado	M	31088	50	37411
Colorado	M	29581	51	36948
Colorado	M	29383	52	35347
Colorado	M	30201	53	35427
Colorado	M	21917	54	34117
Colorado	M	21593	55	32880
Colorado	M	20674	56	31923
Colorado	M	20518	57	30665
Colorado	M	17945	58	29934
Colorado	M	16594	59	28392
Colorado	M	15959	60	28060
Colorado	M	14696	61	28801
Colorado	M	14319	62	20507
Colorado	M	13454	63	20238
Colorado	M	12943	64	19254
Colorado	M	12660	65	18893
Colorado	M	11490	66	16182
Colorado	M	11394	67	14736
Colorado	M	11274	68	14200
Colorado	M	10947	69	13012
Colorado	M	10703	70	12559
Colorado	M	10109	71	11502
Colorado	M	9386	72	10952
Colorado	M	8732	73	10539
Colorado	M	8517	74	9332
Colorado	M	8082	75	9097
Colorado	M	7839	76	8797
Colorado	M	7112	77	8302
Colorado	M	6915	78	7947
Colorado	M	6334	79	7376
Colorado	M	5622	80	6694
Colorado	M	4914	81	5961
Colorado	M	4278	82	5549
Colorado	M	3710	83	4990
Colorado	M	3195	84	4709
Colorado	M	14416	85	22097
Colorado	F	30228	0	36194
Colorado	F	29265	1	35508
Colorado	F	28690	2	34748
Colorado	F	28771	3	34423
Colorado	F	28965	4	34053
Colorado	F	29105	5	33899
Colorado	F	29408	6	33176
Colorado	F	30310	7	34107
Colorado	F	30630	8	31911
Colorado	F	30996	9	31040
Colorado	F	31558	10	30493
Colorado	F	30327	11	30653
Colorado	F	30370	12	30843
Colorado	F	30181	13	30944
Wisconsin	F	20299	64	24990
Wisconsin	F	19727	65	26434
Wisconsin	F	18563	66	23369
Wisconsin	F	18951	67	21402
Wisconsin	F	19072	68	20117
Wisconsin	F	19666	69	19795
Wisconsin	F	19624	70	19488
Wisconsin	F	18841	71	18452
Wisconsin	F	19168	72	18080
Wisconsin	F	18780	73	17310
Wisconsin	F	17882	74	16131
Wisconsin	F	18122	75	16221
Wisconsin	F	17723	76	16158
Wisconsin	F	17064	77	16297
Wisconsin	F	16651	78	16066
Wisconsin	F	16040	79	15035
Wisconsin	F	14955	80	15004
Wisconsin	F	13913	81	14390
Wisconsin	F	13717	82	13570
Wisconsin	F	12291	83	13177
Wisconsin	F	11688	84	12407
Wisconsin	F	68904	85	80543
Indiana	M	43674	0	46010
Indiana	M	43063	1	45399
Indiana	M	42898	2	45684
Indiana	M	42652	3	44306
Indiana	M	44157	4	45602
Indiana	M	43971	5	44169
Indiana	M	44602	6	43961
Indiana	M	45377	7	45312
Indiana	M	46239	8	44347
Indiana	M	46334	9	43757
Indiana	M	47702	10	43708
Indiana	M	45625	11	43375
Indiana	M	45125	12	45099
Indiana	M	44596	13	44840
Indiana	M	44848	14	45535
Indiana	M	45985	15	46132
Indiana	M	44731	16	47072
Indiana	M	46146	17	46849
Indiana	M	47433	18	45788
Indiana	M	49270	19	46174
Indiana	M	48931	20	45740
Indiana	M	45602	21	44221
Indiana	M	43496	22	44142
Indiana	M	41079	23	42799
Indiana	M	38822	24	40903
Indiana	M	39908	25	41442
Indiana	M	39037	26	44762
Indiana	M	40098	27	46524
Indiana	M	41753	28	47180
Indiana	M	44510	29	45294
Indiana	M	44316	30	42868
Indiana	M	42365	31	42552
Indiana	M	41270	32	40377
Indiana	M	41787	33	41522
Indiana	M	42664	34	39722
Indiana	M	46392	35	41332
Indiana	M	47570	36	42462
Indiana	M	46933	37	45431
Indiana	M	47327	38	44647
Indiana	M	48531	39	42619
Indiana	M	49663	40	41509
Indiana	M	47759	41	42007
Indiana	M	48743	42	43218
Indiana	M	47906	43	46556
Indiana	M	46430	44	47803
Indiana	M	46814	45	46716
Indiana	M	45519	46	47194
Indiana	M	43500	47	48448
Indiana	M	42215	48	48903
Indiana	M	40702	49	46827
Indiana	M	40386	50	48029
Indiana	M	39317	51	46278
Indiana	M	38334	52	44816
Indiana	M	40511	53	45161
Indiana	M	29806	54	43427
Indiana	M	30204	55	41295
Indiana	M	29369	56	39903
Indiana	M	31360	57	38145
Indiana	M	27605	58	37352
Indiana	M	25647	59	36428
Indiana	M	24544	60	35020
Indiana	M	23878	61	36969
Indiana	M	23017	62	26697
Indiana	M	21236	63	26707
Indiana	M	20789	64	25601
Indiana	M	20357	65	27378
Indiana	M	18415	66	23561
Indiana	M	18415	67	21537
Indiana	M	18069	68	20502
Indiana	M	17937	69	19671
Indiana	M	17906	70	18834
Indiana	M	17135	71	17033
Indiana	M	16932	72	16513
Indiana	M	16293	73	15900
Indiana	M	15094	74	14024
Indiana	M	14883	75	13667
Indiana	M	13751	76	13013
Indiana	M	12571	77	12488
Indiana	M	12094	78	12323
Indiana	M	10881	79	11249
Indiana	M	9508	80	10693
Indiana	M	8369	81	9979
Indiana	M	7720	82	8795
Indiana	M	6507	83	8345
Indiana	M	5871	84	7318
Indiana	M	25660	85	35991
Indiana	F	41680	0	43813
Indiana	F	41262	1	43691
Indiana	F	41155	2	43193
Indiana	F	40865	3	42592
Indiana	F	41634	4	42799
Indiana	F	41731	5	42136
Indiana	F	42156	6	42075
Indiana	F	42958	7	43431
Indiana	F	43344	8	42626
Indiana	F	44429	9	42193
Indiana	F	44874	10	42125
Indiana	F	43697	11	41810
Indiana	F	42720	12	42595
Indiana	F	42439	13	42640
Indiana	F	43270	14	43089
Indiana	F	43127	15	43853
Indiana	F	42293	16	44057
Indiana	F	43209	17	44805
Indiana	F	44635	18	42992
Indiana	F	47857	19	43979
Indiana	F	47806	20	43513
Indiana	F	44720	21	43301
Indiana	F	41511	22	42085
Indiana	F	39363	23	40572
Indiana	F	37575	24	39217
Indiana	F	38771	25	39519
Indiana	F	38101	26	42505
Indiana	F	39071	27	46195
Indiana	F	41019	28	46529
Indiana	F	43792	29	43953
Indiana	F	43331	30	41695
Indiana	F	41075	31	40561
Indiana	F	40491	32	39283
Indiana	F	41507	33	40556
Indiana	F	42830	34	39486
Indiana	F	46056	35	39698
Indiana	F	47700	36	42114
Indiana	F	47488	37	44422
Indiana	F	48318	38	44219
Indiana	F	49459	39	41899
Indiana	F	49638	40	41072
Indiana	F	48675	41	41902
Indiana	F	49095	42	42998
Indiana	F	48744	43	45899
Indiana	F	46754	44	47670
Indiana	F	46715	45	47245
Indiana	F	45622	46	47603
Indiana	F	44103	47	48815
Indiana	F	43063	48	49025
Indiana	F	41396	49	47741
Indiana	F	41533	50	48119
Indiana	F	40584	51	48167
Indiana	F	39812	52	45697
Indiana	F	42482	53	45556
Indiana	F	30690	54	44272
Indiana	F	31156	55	42828
Indiana	F	31137	56	41397
Indiana	F	32859	57	39606
Indiana	F	29221	58	39527
Indiana	F	27477	59	38490
Indiana	F	26303	60	37339
Indiana	F	25572	61	40252
Indiana	F	24980	62	28556
Indiana	F	23323	63	28728
Indiana	F	23107	64	28473
Indiana	F	23069	65	30134
Indiana	F	21374	66	26542
Indiana	F	21965	67	24629
Indiana	F	21601	68	23497
Indiana	F	21908	69	22681
Indiana	F	22485	70	22119
Indiana	F	21620	71	20542
Indiana	F	21728	72	20162
Indiana	F	21324	73	19968
Indiana	F	20780	74	18196
Indiana	F	20700	75	18432
Indiana	F	20194	76	17863
Indiana	F	18920	77	17675
Indiana	F	18383	78	17915
Indiana	F	17679	79	16791
Indiana	F	16235	80	16506
Indiana	F	14386	81	15626
Indiana	F	13834	82	14915
Indiana	F	12486	83	14491
Indiana	F	11890	84	13682
Indiana	F	66799	85	82659
Pennsylvania	M	72831	0	76215
Pennsylvania	M	72897	1	75896
Pennsylvania	M	73739	2	75638
Pennsylvania	M	74402	3	74232
Pennsylvania	M	77670	4	75156
Pennsylvania	M	79929	5	74677
Pennsylvania	M	81973	6	74050
Pennsylvania	M	84394	7	75702
Pennsylvania	M	86251	8	74570
Pennsylvania	M	88931	9	74677
Pennsylvania	M	91561	10	75595
Pennsylvania	M	89389	11	76270
Pennsylvania	M	87933	12	79479
Pennsylvania	M	87783	13	81717
Pennsylvania	M	87624	14	83907
Pennsylvania	M	86941	15	86223
Pennsylvania	M	85818	16	88128
Pennsylvania	M	87024	17	90522
Pennsylvania	M	87912	18	95467
Pennsylvania	M	86626	19	93663
Pennsylvania	M	83929	20	90805
Pennsylvania	M	79417	21	89145
Pennsylvania	M	73729	22	84934
Pennsylvania	M	69811	23	79497
Pennsylvania	M	66467	24	76928
Pennsylvania	M	68679	25	78029
Pennsylvania	M	66828	26	78273
Pennsylvania	M	69802	27	77137
Pennsylvania	M	75848	28	76944
Pennsylvania	M	81031	29	72905
Pennsylvania	M	83142	30	71129
Pennsylvania	M	80285	31	72635
Pennsylvania	M	79790	32	69716
Pennsylvania	M	81363	33	72501
Pennsylvania	M	83939	34	69957
Pennsylvania	M	90362	35	73090
Pennsylvania	M	92163	36	78778
Pennsylvania	M	91780	37	84021
Pennsylvania	M	93230	38	85184
Pennsylvania	M	97280	39	82081
Pennsylvania	M	99356	40	81642
Pennsylvania	M	98500	41	83668
Pennsylvania	M	99742	42	86041
Pennsylvania	M	98878	43	92648
Pennsylvania	M	95264	44	93266
Colorado	F	30224	14	31099
Colorado	F	30092	15	31950
Colorado	F	29295	16	32188
Colorado	F	29477	17	32416
Colorado	F	29678	18	30658
Colorado	F	29216	19	28736
Colorado	F	29287	20	29481
Colorado	F	28005	21	29261
Colorado	F	28899	22	32191
Colorado	F	28929	23	33554
Colorado	F	28724	24	34536
Colorado	F	30348	25	34487
Colorado	F	29207	26	37323
Colorado	F	30367	27	38497
Colorado	F	31723	28	37100
Colorado	F	33388	29	36380
Colorado	F	34596	30	35220
Colorado	F	32178	31	34186
Colorado	F	30927	32	32610
Colorado	F	30555	33	34333
Colorado	F	31238	34	32401
Colorado	F	34073	35	33354
Colorado	F	35078	36	34316
Colorado	F	36292	37	35783
Colorado	F	36907	38	37153
Colorado	F	37598	39	34571
Colorado	F	38096	40	33171
Colorado	F	36785	41	32794
Colorado	F	37201	42	32999
Colorado	F	37072	43	35916
Colorado	F	35922	44	36951
Colorado	F	35550	45	38004
Colorado	F	34827	46	38395
Colorado	F	34201	47	38887
Colorado	F	32534	48	38990
Colorado	F	31381	49	37324
Colorado	F	30939	50	37807
Colorado	F	29400	51	37301
Colorado	F	28541	52	35921
Colorado	F	30065	53	35292
Colorado	F	21734	54	34505
Colorado	F	21538	55	33584
Colorado	F	20926	56	32214
Colorado	F	20968	57	30971
Colorado	F	18864	58	30494
Colorado	F	17054	59	28868
Colorado	F	16306	60	28095
Colorado	F	15560	61	29642
Colorado	F	14682	62	21136
Colorado	F	14205	63	21165
Colorado	F	13700	64	20417
Colorado	F	13635	65	20137
Colorado	F	12554	66	17959
Colorado	F	12565	67	16105
Colorado	F	12568	68	15326
Colorado	F	12317	69	14592
Colorado	F	12265	70	13724
Colorado	F	11649	71	13118
Colorado	F	11481	72	12534
Colorado	F	11528	73	12450
Colorado	F	11018	74	11198
Colorado	F	10870	75	11127
Colorado	F	10672	76	10990
Colorado	F	9828	77	10693
Colorado	F	9721	78	10427
Colorado	F	9050	79	9723
Colorado	F	8251	80	9327
Colorado	F	7258	81	8987
Colorado	F	7071	82	8409
Colorado	F	6222	83	8083
Colorado	F	5751	84	7570
Colorado	F	34457	85	45189
Hawaii	M	8020	0	9474
Hawaii	M	7968	1	9478
Hawaii	M	7904	2	8928
Hawaii	M	7859	3	8693
Hawaii	M	8228	4	8739
Hawaii	M	8343	5	8686
Hawaii	M	8647	6	7899
Hawaii	M	8653	7	8040
Hawaii	M	8875	8	7368
Hawaii	M	8884	9	7370
Hawaii	M	8969	10	7356
Hawaii	M	8522	11	7279
Hawaii	M	8486	12	7677
Hawaii	M	8361	13	7845
Hawaii	M	8308	14	8094
Hawaii	M	8354	15	8263
Hawaii	M	8580	16	8414
Hawaii	M	8563	17	8533
Hawaii	M	7467	18	8527
Hawaii	M	6926	19	7937
Hawaii	M	6891	20	7781
Hawaii	M	6929	21	7819
Hawaii	M	6666	22	8604
Hawaii	M	6855	23	8385
Hawaii	M	6661	24	8942
Hawaii	M	6912	25	9842
Hawaii	M	6575	26	8259
Hawaii	M	6891	27	9663
Hawaii	M	7306	28	8455
Hawaii	M	7748	29	8994
Hawaii	M	8333	30	8386
Hawaii	M	7396	31	8340
Hawaii	M	7604	32	7499
Hawaii	M	7540	33	8001
Hawaii	M	7613	34	7842
Hawaii	M	8489	35	7677
Hawaii	M	8362	36	8610
Hawaii	M	8589	37	8317
Hawaii	M	8789	38	8792
Hawaii	M	8692	39	7886
Hawaii	M	9286	40	7879
Hawaii	M	8987	41	8214
Hawaii	M	8983	42	7892
Hawaii	M	8975	43	8531
Hawaii	M	8945	44	8326
Hawaii	M	9281	45	8443
Hawaii	M	8875	46	8771
Hawaii	M	8783	47	8401
Hawaii	M	8878	48	8887
Hawaii	M	8340	49	8815
Hawaii	M	8975	50	8703
Hawaii	M	8402	51	8868
Hawaii	M	8202	52	8486
Hawaii	M	8026	53	8945
Hawaii	M	6852	54	8577
Hawaii	M	6952	55	8435
Hawaii	M	6613	56	8529
Hawaii	M	5926	57	7908
Hawaii	M	5456	58	8465
Hawaii	M	4961	59	7839
Hawaii	M	4967	60	7855
Hawaii	M	4646	61	7534
Hawaii	M	4551	62	6290
Hawaii	M	4182	63	6311
Hawaii	M	4023	64	6110
Hawaii	M	4033	65	5353
Hawaii	M	3931	66	4947
Hawaii	M	3823	67	4524
Hawaii	M	3884	68	4527
Hawaii	M	3799	69	4198
Hawaii	M	3937	70	4027
Hawaii	M	3798	71	3792
Hawaii	M	3858	72	3570
Hawaii	M	3754	73	3498
Hawaii	M	3594	74	3409
Hawaii	M	3816	75	3188
Hawaii	M	3342	76	3201
Hawaii	M	3256	77	3040
Hawaii	M	3003	78	3130
Hawaii	M	2684	79	2844
Hawaii	M	2514	80	2901
Hawaii	M	2147	81	2731
Hawaii	M	1893	82	2506
Hawaii	M	1729	83	2632
Hawaii	M	1463	84	2227
Hawaii	M	7383	85	11996
Hawaii	F	7619	0	8998
Hawaii	F	7449	1	8679
Hawaii	F	7420	2	8163
Hawaii	F	7522	3	7848
Hawaii	F	7885	4	8207
Hawaii	F	7863	5	7496
Hawaii	F	8223	6	7594
Hawaii	F	8109	7	7369
Hawaii	F	8144	8	6977
Hawaii	F	8603	9	6684
Hawaii	F	8547	10	6860
Hawaii	F	7971	11	6915
Hawaii	F	8039	12	7309
Hawaii	F	7890	13	7301
Hawaii	F	7821	14	7606
Hawaii	F	7699	15	7574
Hawaii	F	8022	16	7428
Hawaii	F	8022	17	8094
Hawaii	F	7318	18	8294
Hawaii	F	7108	19	7051
Hawaii	F	7420	20	7183
Hawaii	F	6980	21	7312
Hawaii	F	7062	22	8131
Hawaii	F	7204	23	8062
Hawaii	F	7149	24	8628
Hawaii	F	7313	25	8459
Hawaii	F	7287	26	8457
Hawaii	F	7442	27	7838
Hawaii	F	7925	28	9338
Hawaii	F	8410	29	8329
Hawaii	F	8723	30	7938
Hawaii	F	8187	31	7645
Hawaii	F	8269	32	7696
Hawaii	F	8150	33	8146
Hawaii	F	8607	34	7643
Hawaii	F	9164	35	8089
Hawaii	F	9220	36	8251
Hawaii	F	9414	37	8504
Hawaii	F	9195	38	8877
Hawaii	F	9208	39	8284
Hawaii	F	9764	40	8358
Hawaii	F	9167	41	7744
Hawaii	F	9361	42	8117
Hawaii	F	9457	43	8956
Hawaii	F	9253	44	8734
Hawaii	F	9274	45	9130
Hawaii	F	9298	46	9193
Hawaii	F	9112	47	8989
Hawaii	F	8770	48	9347
Hawaii	F	8627	49	9120
Hawaii	F	8816	50	9216
Hawaii	F	8273	51	9205
Hawaii	F	8322	52	9076
Hawaii	F	7911	53	9019
Hawaii	F	6956	54	8823
Hawaii	F	6994	55	8811
Hawaii	F	6806	56	8604
Hawaii	F	6197	57	8205
Hawaii	F	5571	58	8463
Hawaii	F	5205	59	7784
Hawaii	F	5161	60	8020
Hawaii	F	4892	61	7425
Hawaii	F	4921	62	6471
Hawaii	F	4582	63	6501
Hawaii	F	4555	64	6333
Hawaii	F	4724	65	5777
Hawaii	F	4453	66	5309
Hawaii	F	4752	67	5010
Hawaii	F	4631	68	4967
Hawaii	F	4731	69	4700
Hawaii	F	4937	70	4683
Hawaii	F	4780	71	4399
Hawaii	F	4743	72	4326
Hawaii	F	4679	73	4565
Hawaii	F	4419	74	4104
Hawaii	F	4594	75	4402
Hawaii	F	4094	76	4269
Hawaii	F	3901	77	4291
Hawaii	F	3605	78	4457
Hawaii	F	3276	79	4243
Hawaii	F	3185	80	4105
Hawaii	F	2694	81	3930
Hawaii	F	2543	82	3628
Hawaii	F	2370	83	3758
Hawaii	F	2146	84	3218
Hawaii	F	10456	85	19685
Kansas	M	19968	0	21740
Kansas	M	19597	1	21470
Kansas	M	19054	2	20378
Kansas	M	18987	3	19798
Kansas	M	19409	4	19940
Kansas	M	19624	5	19921
Kansas	M	19716	6	19882
Kansas	M	19944	7	19532
Kansas	M	20292	8	19669
Kansas	M	20431	9	19475
Kansas	M	21480	10	18971
Kansas	M	20858	11	18878
Kansas	M	20582	12	19295
Kansas	M	21095	13	19536
Kansas	M	21292	14	19676
Kansas	M	21600	15	19926
Kansas	M	21043	16	20281
Kansas	M	21401	17	20377
Kansas	M	21634	18	20478
Kansas	M	21791	19	21759
Kansas	M	21244	20	21703
Kansas	M	19440	21	20728
Kansas	M	18516	22	20880
Kansas	M	18255	23	21712
Kansas	M	17318	24	20465
Kansas	M	17502	25	19348
Kansas	M	16252	26	21183
Kansas	M	16572	27	20229
Kansas	M	17178	28	18533
Kansas	M	18143	29	18587
Kansas	M	18755	30	17919
Kansas	M	17513	31	17003
Kansas	M	16658	32	16730
Kansas	M	16748	33	17575
Kansas	M	17693	34	16403
Kansas	M	18989	35	16650
Kansas	M	20052	36	17352
Kansas	M	20230	37	17954
Kansas	M	20737	38	18699
Kansas	M	21007	39	17332
Kansas	M	21284	40	16866
Kansas	M	20847	41	16566
Kansas	M	21137	42	17557
Kansas	M	21579	43	18840
Kansas	M	20745	44	19537
Kansas	M	20818	45	19932
Kansas	M	19882	46	20213
Kansas	M	19290	47	20808
Kansas	M	18682	48	20812
Kansas	M	18057	49	20266
Kansas	M	17637	50	20310
Kansas	M	17082	51	20755
Kansas	M	16754	52	19861
Kansas	M	17467	53	19797
Kansas	M	12803	54	19065
Kansas	M	12597	55	18273
Kansas	M	12554	56	17551
Kansas	M	12925	57	16962
Kansas	M	11349	58	16529
Kansas	M	10463	59	15821
Kansas	M	10210	60	15469
Kansas	M	9911	61	16235
Kansas	M	9536	62	11635
Kansas	M	9097	63	11330
Kansas	M	9030	64	11162
Kansas	M	8929	65	11570
Kansas	M	8165	66	9869
Kansas	M	8230	67	9010
Kansas	M	8129	68	8604
Kansas	M	8016	69	8384
Kansas	M	7973	70	7937
Kansas	M	7728	71	7438
Kansas	M	7804	72	7269
Kansas	M	7511	73	7143
Kansas	M	7214	74	6352
Kansas	M	7093	75	6286
Kansas	M	6718	76	6039
Kansas	M	6207	77	5844
Kansas	M	5823	78	5672
Kansas	M	5541	79	5283
Kansas	M	4951	80	5123
Kansas	M	4283	81	4716
Kansas	M	4041	82	4445
Kansas	M	3435	83	4070
Kansas	M	3044	84	3823
Kansas	M	14801	85	19387
Kansas	F	18443	0	20685
Kansas	F	18431	1	20621
Kansas	F	18313	2	19534
Kansas	F	17952	3	19339
Kansas	F	18585	4	19024
Kansas	F	18577	5	19192
Kansas	F	18405	6	19018
Kansas	F	18926	7	19012
Kansas	F	19415	8	18353
Kansas	F	19406	9	18311
Kansas	F	20262	10	18358
Kansas	F	19728	11	17798
Kansas	F	19545	12	18443
Kansas	F	19860	13	18490
Kansas	F	19992	14	18233
Kansas	F	20441	15	18731
Kansas	F	20278	16	19347
Kansas	F	20324	17	19242
Kansas	F	20354	18	18903
Kansas	F	20697	19	20201
Kansas	F	20509	20	20143
Kansas	F	18837	21	19558
Kansas	F	17984	22	20534
Kansas	F	17620	23	19868
Kansas	F	16512	24	19476
Kansas	F	16517	25	18189
Kansas	F	15759	26	20897
Kansas	F	16222	27	19211
Kansas	F	16614	28	17837
Kansas	F	17934	29	18956
Kansas	F	17939	30	16070
Kansas	F	17052	31	17015
Kansas	F	16367	32	16589
Kansas	F	16963	33	16554
Kansas	F	17666	34	15857
Kansas	F	19082	35	16404
Kansas	F	20197	36	17287
Kansas	F	20882	37	18485
Kansas	F	21019	38	18406
Kansas	F	21744	39	17556
Kansas	F	21832	40	16391
Kansas	F	21218	41	17038
Kansas	F	21448	42	17493
Kansas	F	21345	43	19144
Kansas	F	20662	44	19781
Kansas	F	20668	45	20506
Kansas	F	20170	46	20548
Kansas	F	19304	47	21430
Kansas	F	18669	48	21195
Kansas	F	17822	49	20710
Kansas	F	17266	50	20978
Kansas	F	16770	51	20426
Kansas	F	16697	52	19863
Kansas	F	17602	53	20009
Kansas	F	12772	54	19454
Kansas	F	13011	55	18341
Kansas	F	13121	56	18140
Kansas	F	13149	57	17059
Kansas	F	11871	58	16459
Kansas	F	11328	59	15950
Kansas	F	10836	60	15863
Kansas	F	10485	61	16666
Kansas	F	10395	62	12001
Kansas	F	9806	63	12060
Kansas	F	9726	64	12188
Kansas	F	9881	65	12230
Kansas	F	9493	66	10888
Kansas	F	9543	67	10346
Kansas	F	9623	68	9876
